tile_id,left,top,right,bottom
17836,9945553.891100000590086,5307308.914699999615550,9945809.891100000590086,5307052.914699999615550
17837,9945553.891100000590086,5307078.514699999243021,9945809.891100000590086,5306822.514699999243021
17838,9945553.891100000590086,5306848.114699999801815,9945809.891100000590086,5306592.114699999801815
17839,9945553.891100000590086,5306617.714700000360608,9945809.891100000590086,5306361.714700000360608
17840,9945553.891100000590086,5306387.314699999988079,9945809.891100000590086,5306131.314699999988079
17841,9945553.891100000590086,5306156.914699999615550,9945809.891100000590086,5305900.914699999615550
17842,9945553.891100000590086,5305926.514699999243021,9945809.891100000590086,5305670.514699999243021
17843,9945553.891100000590086,5305696.114699999801815,9945809.891100000590086,5305440.114699999801815
17844,9945553.891100000590086,5305465.714700000360608,9945809.891100000590086,5305209.714700000360608
17845,9945553.891100000590086,5305235.314699999988079,9945809.891100000590086,5304979.314699999988079
17846,9945553.891100000590086,5305004.914699999615550,9945809.891100000590086,5304748.914699999615550
17847,9945553.891100000590086,5304774.514699999243021,9945809.891100000590086,5304518.514699999243021
17848,9945553.891100000590086,5304544.114699999801815,9945809.891100000590086,5304288.114699999801815
17849,9945553.891100000590086,5304313.714700000360608,9945809.891100000590086,5304057.714700000360608
17850,9945553.891100000590086,5304083.314699999988079,9945809.891100000590086,5303827.314699999988079
17851,9945553.891100000590086,5303852.914699999615550,9945809.891100000590086,5303596.914699999615550
17852,9945553.891100000590086,5303622.514699999243021,9945809.891100000590086,5303366.514699999243021
17853,9945553.891100000590086,5303392.114699999801815,9945809.891100000590086,5303136.114699999801815
17854,9945553.891100000590086,5303161.714700000360608,9945809.891100000590086,5302905.714700000360608
17855,9945553.891100000590086,5302931.314699999988079,9945809.891100000590086,5302675.314699999988079
17856,9945553.891100000590086,5302700.914699999615550,9945809.891100000590086,5302444.914699999615550
17857,9945553.891100000590086,5302470.514699999243021,9945809.891100000590086,5302214.514699999243021
17858,9945553.891100000590086,5302240.114699999801815,9945809.891100000590086,5301984.114699999801815
17859,9945553.891100000590086,5302009.714700000360608,9945809.891100000590086,5301753.714700000360608
17860,9945553.891100000590086,5301779.314699999988079,9945809.891100000590086,5301523.314699999988079
17861,9945553.891100000590086,5301548.914699999615550,9945809.891100000590086,5301292.914699999615550
17862,9945553.891100000590086,5301318.514699999243021,9945809.891100000590086,5301062.514699999243021
17863,9945553.891100000590086,5301088.114699999801815,9945809.891100000590086,5300832.114699999801815
17864,9945553.891100000590086,5300857.714700000360608,9945809.891100000590086,5300601.714700000360608
17865,9945553.891100000590086,5300627.314699999988079,9945809.891100000590086,5300371.314699999988079
17866,9945553.891100000590086,5300396.914699999615550,9945809.891100000590086,5300140.914699999615550
17867,9945553.891100000590086,5300166.514699999243021,9945809.891100000590086,5299910.514699999243021
17868,9945553.891100000590086,5299936.114699999801815,9945809.891100000590086,5299680.114699999801815
17869,9945553.891100000590086,5299705.714700000360608,9945809.891100000590086,5299449.714700000360608
17870,9945553.891100000590086,5299475.314699999988079,9945809.891100000590086,5299219.314699999988079
17871,9945553.891100000590086,5299244.914699999615550,9945809.891100000590086,5298988.914699999615550
17872,9945553.891100000590086,5299014.514699999243021,9945809.891100000590086,5298758.514699999243021
17873,9945553.891100000590086,5298784.114699999801815,9945809.891100000590086,5298528.114699999801815
17874,9945553.891100000590086,5298553.714700000360608,9945809.891100000590086,5298297.714700000360608
17875,9945553.891100000590086,5298323.314699999988079,9945809.891100000590086,5298067.314699999988079
17876,9945553.891100000590086,5298092.914699999615550,9945809.891100000590086,5297836.914699999615550
17877,9945553.891100000590086,5297862.514699999243021,9945809.891100000590086,5297606.514699999243021
17878,9945553.891100000590086,5297632.114699999801815,9945809.891100000590086,5297376.114699999801815
17879,9945553.891100000590086,5297401.714700000360608,9945809.891100000590086,5297145.714700000360608
17880,9945553.891100000590086,5297171.314699999988079,9945809.891100000590086,5296915.314699999988079
17881,9945553.891100000590086,5296940.914699999615550,9945809.891100000590086,5296684.914699999615550
17882,9945553.891100000590086,5296710.514699999243021,9945809.891100000590086,5296454.514699999243021
17883,9945553.891100000590086,5296480.114699999801815,9945809.891100000590086,5296224.114699999801815
17884,9945553.891100000590086,5296249.714700000360608,9945809.891100000590086,5295993.714700000360608
17885,9945553.891100000590086,5296019.314699999988079,9945809.891100000590086,5295763.314699999988079
17886,9945553.891100000590086,5295788.914699999615550,9945809.891100000590086,5295532.914699999615550
17887,9945553.891100000590086,5295558.514699999243021,9945809.891100000590086,5295302.514699999243021
17888,9945553.891100000590086,5295328.114699999801815,9945809.891100000590086,5295072.114699999801815
17889,9945553.891100000590086,5295097.714700000360608,9945809.891100000590086,5294841.714700000360608
17890,9945553.891100000590086,5294867.314699999988079,9945809.891100000590086,5294611.314699999988079
17891,9945553.891100000590086,5294636.914699999615550,9945809.891100000590086,5294380.914699999615550
17892,9945553.891100000590086,5294406.514699999243021,9945809.891100000590086,5294150.514699999243021
17893,9945553.891100000590086,5294176.114699999801815,9945809.891100000590086,5293920.114699999801815
17894,9945553.891100000590086,5293945.714700000360608,9945809.891100000590086,5293689.714700000360608
17895,9945553.891100000590086,5293715.314699999988079,9945809.891100000590086,5293459.314699999988079
17896,9945553.891100000590086,5293484.914699999615550,9945809.891100000590086,5293228.914699999615550
17897,9945553.891100000590086,5293254.514699999243021,9945809.891100000590086,5292998.514699999243021
17898,9945553.891100000590086,5293024.114699999801815,9945809.891100000590086,5292768.114699999801815
17899,9945553.891100000590086,5292793.714700000360608,9945809.891100000590086,5292537.714700000360608
17900,9945553.891100000590086,5292563.314699999988079,9945809.891100000590086,5292307.314699999988079
17901,9945553.891100000590086,5292332.914699999615550,9945809.891100000590086,5292076.914699999615550
17902,9945553.891100000590086,5292102.514699999243021,9945809.891100000590086,5291846.514699999243021
17903,9945553.891100000590086,5291872.114699999801815,9945809.891100000590086,5291616.114699999801815
17904,9945553.891100000590086,5291641.714700000360608,9945809.891100000590086,5291385.714700000360608
17905,9945553.891100000590086,5291411.314699999988079,9945809.891100000590086,5291155.314699999988079
17906,9945553.891100000590086,5291180.914699999615550,9945809.891100000590086,5290924.914699999615550
17907,9945553.891100000590086,5290950.514699999243021,9945809.891100000590086,5290694.514699999243021
17908,9945553.891100000590086,5290720.114699999801815,9945809.891100000590086,5290464.114699999801815
17909,9945553.891100000590086,5290489.714700000360608,9945809.891100000590086,5290233.714700000360608
17910,9945553.891100000590086,5290259.314699999988079,9945809.891100000590086,5290003.314699999988079
17911,9945553.891100000590086,5290028.914699999615550,9945809.891100000590086,5289772.914699999615550
17912,9945553.891100000590086,5289798.514699999243021,9945809.891100000590086,5289542.514699999243021
17913,9945553.891100000590086,5289568.114699999801815,9945809.891100000590086,5289312.114699999801815
17914,9945553.891100000590086,5289337.714700000360608,9945809.891100000590086,5289081.714700000360608
17915,9945553.891100000590086,5289107.314699999988079,9945809.891100000590086,5288851.314699999988079
17916,9945553.891100000590086,5288876.914699999615550,9945809.891100000590086,5288620.914699999615550
17917,9945553.891100000590086,5288646.514699999243021,9945809.891100000590086,5288390.514699999243021
17918,9945553.891100000590086,5288416.114699999801815,9945809.891100000590086,5288160.114699999801815
17919,9945553.891100000590086,5288185.714700000360608,9945809.891100000590086,5287929.714700000360608
17920,9945553.891100000590086,5287955.314699999988079,9945809.891100000590086,5287699.314699999988079
17921,9945553.891100000590086,5287724.914699999615550,9945809.891100000590086,5287468.914699999615550
17922,9945553.891100000590086,5287494.514699999243021,9945809.891100000590086,5287238.514699999243021
17923,9945553.891100000590086,5287264.114699999801815,9945809.891100000590086,5287008.114699999801815
17924,9945553.891100000590086,5287033.714700000360608,9945809.891100000590086,5286777.714700000360608
17925,9945553.891100000590086,5286803.314699999988079,9945809.891100000590086,5286547.314699999988079
17926,9945553.891100000590086,5286572.914699999615550,9945809.891100000590086,5286316.914699999615550
17927,9945553.891100000590086,5286342.514699999243021,9945809.891100000590086,5286086.514699999243021
17928,9945553.891100000590086,5286112.114699999801815,9945809.891100000590086,5285856.114699999801815
17929,9945784.291100000962615,5310764.914699999615550,9946040.291100000962615,5310508.914699999615550
17930,9945784.291100000962615,5310534.514699999243021,9946040.291100000962615,5310278.514699999243021
17931,9945784.291100000962615,5310304.114699999801815,9946040.291100000962615,5310048.114699999801815
17932,9945784.291100000962615,5310073.714700000360608,9946040.291100000962615,5309817.714700000360608
17933,9945784.291100000962615,5309843.314699999988079,9946040.291100000962615,5309587.314699999988079
17934,9945784.291100000962615,5309612.914699999615550,9946040.291100000962615,5309356.914699999615550
17935,9945784.291100000962615,5309382.514699999243021,9946040.291100000962615,5309126.514699999243021
17936,9945784.291100000962615,5309152.114699999801815,9946040.291100000962615,5308896.114699999801815
17937,9945784.291100000962615,5308921.714700000360608,9946040.291100000962615,5308665.714700000360608
17938,9945784.291100000962615,5308691.314699999988079,9946040.291100000962615,5308435.314699999988079
17939,9945784.291100000962615,5308460.914699999615550,9946040.291100000962615,5308204.914699999615550
17940,9945784.291100000962615,5308230.514699999243021,9946040.291100000962615,5307974.514699999243021
17941,9945784.291100000962615,5308000.114699999801815,9946040.291100000962615,5307744.114699999801815
17942,9945784.291100000962615,5307769.714700000360608,9946040.291100000962615,5307513.714700000360608
17943,9945784.291100000962615,5307539.314699999988079,9946040.291100000962615,5307283.314699999988079
17944,9945784.291100000962615,5307308.914699999615550,9946040.291100000962615,5307052.914699999615550
17945,9945784.291100000962615,5307078.514699999243021,9946040.291100000962615,5306822.514699999243021
17946,9945784.291100000962615,5306848.114699999801815,9946040.291100000962615,5306592.114699999801815
17947,9945784.291100000962615,5306617.714700000360608,9946040.291100000962615,5306361.714700000360608
17948,9945784.291100000962615,5306387.314699999988079,9946040.291100000962615,5306131.314699999988079
17949,9945784.291100000962615,5306156.914699999615550,9946040.291100000962615,5305900.914699999615550
17950,9945784.291100000962615,5305926.514699999243021,9946040.291100000962615,5305670.514699999243021
17951,9945784.291100000962615,5305696.114699999801815,9946040.291100000962615,5305440.114699999801815
17952,9945784.291100000962615,5305465.714700000360608,9946040.291100000962615,5305209.714700000360608
